FinalWgt,CR1,CR2,CR3,BRR4,BRR5,BRR6,BRR7,BRR8,BRR9,BRR10,BRR11,BRR12,BRR13,BRR14,CR7,CR8,CR9,CR10,BRR19,BRR20,CR12,BRR22,CR14,CR15,CR16,CR17,CR18,CR24,CR25,CR26,CR29,BRR32,BRR33,BRR34,CR30,BRR36,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,BRR45,CR40,CR41,BRR48,CR44,BRR50,CR45,CR46,CR47,CR49,BRR55,BRR56,CR53,BRR58,BRR59,CR54,CR55,BRR62,CR56,CR57,CR58,BRR66,BRR67,CR60,BRR69,BRR70,BRR71,Stratum,PSU
51.06947565,2,1,1,1,1,1,2,1,1,1,3,1,1,1,3,2,2,2,1,1,1,3,1,1,1,1,3,1,4,2,4,1,1,2,3,1,5,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,3,2,4,1,1,2,3,2,2,3,3,2,1,2,2,2,2,2,1,201101007,13
51.87403385,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,201101007,13
51.87403385,1,5,4,4,6,4,1,2,6,3,2,4,4,4,3,2,2,1,3,4,5,1,4,2,4,3,4,2,3,2,2,2,1,1,3,1,1,1,2,4,4,2,2,4,7,2,2,3,4,3,3,2,4,2,5,1,2,1,2,2,3,4,2,2,1,5,3,1,1,1,1,201101007,13
51.87403385,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,3,3,4,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,4,2,1,1,1,2,1,3,1,1,1,1,2,3,3,1,1,1,1,201101007,13
51.87403385,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,2,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,2,3,2,5,4,2,3,3,1,2,4,2,2,1,1,3,1,3,1,1,201101007,13
54.95635314,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,3,3,2,3,1,1,1,2,1,3,1,1,4,3,1,6,5,5,1,3,2,1,201101007,13
54.95635314,1,3,1,1,2,3,2,1,2,3,3,1,5,2,1,2,1,2,1,2,2,4,4,1,1,1,2,2,4,3,1,2,1,1,4,1,5,2,2,,2,,7,2,,2,2,3,4,,4,2,4,,4,3,2,2,3,3,1,5,3,2,5,5,4,1,3,2,1,201101007,13
54.95635314,1,4,1,1,5,1,2,,1,1,1,1,1,5,1,1,1,2,7,6,3,1,1,1,1,2,,1,4,1,1,1,1,1,1,,1,1,1,2,2,2,1,1,1,1,1,1,3,2,2,1,3,3,4,4,,1,2,1,2,2,2,2,1,5,3,1,2,2,1,201101007,13
54.95635314,1,7,1,1,4,6,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,4,1,1,1,1,3,2,4,2,1,1,1,1,4,3,1,5,1,2,2,5,3,2,1,2,1,3,4,3,3,1,3,2,3,3,2,3,1,3,2,3,3,2,2,4,5,1,1,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,,1,1,3,3,4,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,2,2,3,5,4,2,1,1,3,2,,2,2,2,1,3,1,2,2,2,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,2,4,1,1,1,1,1,,1,1,1,1,1,1,2,3,2,2,2,4,2,5,4,2,1,1,2,2,4,2,2,1,3,3,1,2,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,2,4,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,4,2,5,1,2,1,1,3,2,3,2,3,6,2,3,1,3,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,3,2,4,1,1,1,1,2,4,3,5,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,1,2,1,2,3,1,1,1,4,2,3,1,1,3,1,2,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,2,4,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,,3,3,3,2,2,3,3,5,4,2,3,1,3,1,3,2,2,5,1,3,1,3,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,1,1,1,3,3,4,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,2,4,2,4,2,3,2,5,1,2,1,1,2,2,2,2,2,1,1,5,1,2,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,3,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,2,5,1,2,1,3,3,1,4,3,3,6,1,3,1,3,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,3,2,3,2,5,4,2,1,1,2,1,4,3,2,1,1,4,1,3,2,2,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,2,4,3,2,3,3,2,2,4,2,2,1,1,3,1,3,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,4,3,5,4,2,3,3,2,2,4,2,2,5,1,3,1,2,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,1,5,1,2,1,1,2,2,2,2,2,1,1,3,1,2,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,2,1,1,4,1,4,1,1,1,2,2,4,3,5,5,1,1,1,1,1,1,1,2,2,3,4,3,2,2,3,1,5,2,1,1,1,2,2,4,2,2,1,1,3,1,2,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,2,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,,4,3,5,4,2,3,3,2,1,2,1,1,6,1,3,1,1,2,1,201101007,13
54.95635314,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,4,2,5,1,2,1,1,2,2,4,2,2,1,5,3,1,6,2,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,2,2,2,2,2,1,1,1,3,4,3,1,1,1,2,2,3,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,4,2,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,2,1,1,4,2,4,3,1,1,1,3,1,1,1,1,1,1,2,1,1,2,3,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,4,2,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,4,4,2,3,3,1,2,4,2,2,2,1,2,2,2,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,3,2,4,2,1,1,1,2,3,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,3,5,4,2,3,1,3,2,4,2,2,1,1,2,2,2,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,4,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,2,4,2,5,1,2,3,3,2,2,3,2,1,1,1,2,2,2,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,1,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,2,2,2,4,2,5,4,2,3,3,3,1,4,3,1,1,1,2,2,3,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,2,4,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,2,1,2,3,2,3,2,3,2,5,3,2,1,1,3,2,4,2,3,2,1,2,2,2,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,4,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2,1,1,2,3,3,3,3,4,3,3,1,1,2,2,2,1,2,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,4,2,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,2,2,4,3,5,1,2,3,3,2,2,3,2,2,6,5,2,2,1,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,3,4,1,1,1,1,2,4,1,1,5,1,1,1,1,1,1,1,2,2,3,1,1,4,2,4,1,5,1,2,1,1,2,2,4,2,2,1,1,2,2,3,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,1,1,1,1,4,1,4,1,1,2,1,2,4,2,5,3,1,1,1,1,1,1,1,2,1,2,1,2,3,2,2,2,5,1,2,1,1,2,2,2,2,2,1,3,3,2,2,1,1,201101007,13
55.87012856,2,1,1,1,1,1,2,1,7,1,3,2,1,5,1,2,1,2,7,1,3,1,2,2,1,2,4,2,4,1,2,2,1,1,4,2,2,1,2,2,1,1,1,1,1,1,1,1,4,3,4,2,4,3,5,4,2,3,3,2,2,5,2,2,1,1,2,2,1,1,1,201101007,13
57.80249486,1,5,2,2,4,1,1,8,7,3,3,3,6,2,2,1,2,2,7,2,2,1,2,1,2,4,3,3,3,2,2,1,1,2,3,3,1,5,2,2,2,3,3,2,4,1,1,3,4,3,1,2,1,3,5,1,2,1,1,3,1,3,3,3,1,5,3,1,1,1,1,201101007,13
57.80249486,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,4,2,4,2,1,2,1,1,4,1,1,1,2,1,1,1,1,1,1,2,1,2,3,3,2,2,3,2,5,,2,1,1,3,1,2,3,3,1,1,2,1,3,1,1,201101007,13
57.80249486,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,2,3,,,2,4,3,5,4,2,1,,,2,3,2,2,6,1,3,1,3,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,,1,1,1,2,2,2,1,1,1,2,1,1,1,2,4,2,4,2,1,1,1,2,4,1,5,3,1,1,1,1,1,1,1,2,2,3,1,3,3,2,4,3,5,4,2,3,3,2,2,2,2,2,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,4,3,5,1,2,1,1,1,1,1,2,1,1,1,2,1,3,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,4,2,4,1,1,1,1,1,4,2,5,3,1,1,1,1,1,1,1,1,1,2,4,2,3,2,3,2,4,3,2,3,3,3,1,4,2,3,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,2,1,4,2,4,2,2,2,1,1,4,1,2,2,1,2,1,1,1,1,1,2,2,3,3,2,2,2,2,2,3,2,1,1,3,2,2,4,2,2,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,1,1,3,4,2,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,2,2,3,3,1,1,2,1,3,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,2,1,5,1,1,1,1,2,2,1,2,2,1,1,3,1,1,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,1,2,3,2,1,1,2,1,1,2,2,4,2,1,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,3,2,5,3,2,3,3,2,1,1,2,2,1,5,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,4,1,2,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,4,3,5,3,2,3,3,3,2,3,2,3,6,5,2,1,3,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,2,4,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,4,,2,2,3,3,5,1,2,3,3,2,2,4,2,2,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,2,2,2,1,1,1,1,2,4,4,1,1,1,1,2,2,3,4,3,4,2,4,3,5,4,2,3,3,2,2,1,2,2,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,3,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,3,2,3,3,5,4,2,3,3,3,1,3,2,1,1,1,2,1,3,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,3,3,3,2,2,2,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,3,2,3,2,3,3,5,4,2,1,3,2,2,3,2,2,1,1,2,1,2,1,1,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,6,1,2,1,1,1,3,1,1,1,2,2,2,1,1,1,1,2,4,4,2,2,4,7,2,2,3,4,3,4,2,4,3,5,4,2,3,3,2,2,1,2,2,1,5,3,1,1,,2,201101007,13
57.80249486,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,2,2,1,2,3,3,3,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,5,3,2,1,1,2,2,1,2,2,6,1,2,1,1,1,1,201101007,13
57.80249486,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,2,1,1,1,2,4,2,2,1,1,1,4,1,5,5,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,1,1,4,1,2,3,1,1,4,1,1,6,5,2,1,3,1,1,201101007,13
61.23707922,2,1,1,1,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,201101007,13
51.33337691,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,3,2,3,2,1,1,1,1,4,1,3,2,1,1,1,1,1,1,1,1,1,2,3,2,3,2,3,3,3,3,2,3,3,1,2,4,2,2,1,1,4,2,1,2,1,201101007,14
54.78332511,1,4,1,1,2,1,2,1,1,1,1,1,1,5,1,2,2,2,1,2,3,1,1,2,2,2,4,1,4,2,1,1,1,2,4,2,1,5,1,2,2,6,7,2,7,1,1,1,4,1,3,2,3,1,5,4,2,1,1,2,2,3,2,2,6,1,2,2,2,1,1,201101007,14
54.78332511,1,4,5,4,8,3,1,4,7,3,3,8,3,3,3,1,1,1,6,8,5,1,4,1,2,2,2,3,4,2,4,1,1,1,4,1,1,1,2,4,3,2,2,3,4,1,1,1,1,1,1,1,1,1,2,2,,3,2,2,1,2,3,2,3,2,6,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,2,2,2,2,2,2,3,3,2,2,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,4,1,2,1,1,3,1,3,3,3,1,1,2,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,1,3,3,2,3,3,1,2,4,3,2,2,3,2,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,4,1,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,3,2,2,2,3,2,4,1,2,3,3,1,1,4,3,1,2,4,3,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,3,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,3,4,3,2,2,4,3,5,4,2,3,3,2,2,4,2,2,1,1,3,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,1,1,1,4,2,4,2,1,1,2,1,4,2,5,2,2,1,1,1,1,1,1,1,1,2,2,1,3,2,4,2,5,4,2,3,3,1,1,4,2,2,1,5,3,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,2,1,1,2,3,3,1,1,1,1,1,1,4,3,2,2,1,1,1,1,1,1,1,1,1,3,4,2,3,2,4,1,5,4,2,1,1,2,2,3,2,2,6,1,1,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,3,1,1,1,1,4,2,1,2,4,1,1,1,4,3,1,5,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,3,3,1,1,1,2,1,2,1,4,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,3,2,4,3,5,1,2,3,3,1,2,3,2,2,6,1,2,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,2,4,1,2,3,1,1,1,1,1,1,1,2,2,2,1,3,3,2,3,3,5,1,2,1,1,3,2,4,2,1,1,1,2,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,3,2,3,1,1,4,2,3,3,2,2,4,2,3,1,4,3,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,4,1,4,1,1,2,1,2,4,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,5,3,2,3,3,1,2,4,2,2,6,1,3,2,1,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,4,3,4,1,1,1,1,1,4,3,5,2,1,1,1,1,1,1,1,2,2,2,3,1,2,2,3,2,5,4,2,3,3,2,2,4,2,2,1,5,2,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,1,1,3,4,2,4,1,1,1,1,2,4,2,5,5,1,1,1,1,1,1,1,2,1,3,4,3,2,2,4,3,5,1,2,3,3,1,2,4,2,2,1,1,2,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,6,1,2,1,1,4,2,4,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,3,2,4,2,5,4,2,3,3,1,2,4,1,2,2,5,2,2,2,1,1,201101007,14
54.78332511,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,3,3,4,3,2,3,3,1,2,2,2,1,1,1,1,2,3,1,1,201101007,14
54.78332511,2,1,1,1,1,1,,1,1,1,1,1,1,1,1,2,1,1,7,7,1,1,1,2,2,2,4,3,4,2,2,2,2,2,1,,1,1,1,1,1,1,1,1,1,2,2,3,4,3,3,2,4,3,5,3,2,3,3,3,2,4,3,3,1,1,3,2,2,1,1,201101007,14
56.15883717,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,7,1,1,2,1,1,1,1,4,2,4,2,3,2,1,1,4,3,5,2,1,1,1,1,1,1,1,2,2,1,3,2,3,2,3,3,1,1,,2,3,2,1,1,2,1,4,,1,2,1,1,,201101007,14
56.67810241,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,3,6,2,1,1,1,4,3,1,1,1,2,1,1,4,,1,4,1,2,2,7,5,2,7,2,2,2,3,3,2,2,3,3,5,4,2,1,1,1,2,3,2,3,6,1,3,1,2,1,1,201101007,14
56.67810241,1,5,1,1,8,1,1,8,6,4,1,2,5,3,3,1,2,2,7,8,3,3,3,1,3,2,4,2,4,3,1,1,,1,2,1,1,3,,,3,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,4,1,3,1,1,201101007,14
56.67810241,1,5,2,2,6,1,1,3,5,3,3,4,6,2,1,2,1,2,7,8,2,1,3,1,3,1,1,3,4,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,3,1,1,2,1,3,2,1,2,1,1,2,,3,1,2,2,3,,,5,2,4,,3,1,1,201101007,14
56.67810241,1,5,7,7,8,4,1,8,6,4,2,3,3,3,3,1,1,1,7,4,3,2,4,,4,4,1,3,1,4,4,2,2,2,1,3,5,5,1,4,4,2,2,4,7,2,2,3,4,3,2,2,4,1,5,2,1,2,2,3,2,5,2,1,2,4,2,1,1,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,4,3,5,2,2,3,3,2,1,4,2,2,1,1,4,1,2,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,3,3,5,3,2,1,1,1,2,4,2,2,6,1,2,1,2,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,4,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,2,2,3,2,2,1,1,1,1,3,1,1,2,1,4,1,3,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,4,2,5,4,2,3,1,1,1,4,2,1,1,1,3,1,1,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,3,1,3,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3,1,4,1,2,1,1,2,1,2,1,1,1,1,3,1,3,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,2,4,1,3,1,1,1,1,1,1,1,1,2,1,1,3,3,3,2,4,3,5,1,2,1,1,2,2,4,2,1,1,1,4,1,2,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,201101007,14
56.67810241,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,5,1,2,1,1,3,2,4,3,3,6,5,2,1,3,1,1,201101007,14
